,Provider Number,Hospital Name,Address 1,lat,lng,City,State,ZIP Code,County,Phone Number,Hospital Type,Hospital Ownership,Emergency Services
397,050242,DOMINICAN HOSPITAL,1555 SOQUEL DRIVE,36.9899,-121.98348,SANTA CRUZ,CA,95065,SANTA CRUZ,8314627700,Acute Care Hospitals,Voluntary non-profit - Church,Yes
398,050243,DESERT REGIONAL MEDICAL CENTER,1150 NORTH INDIAN CANYON DRIVE,33.83814,-116.54486,PALM SPRINGS,CA,92262,RIVERSIDE,7603236511,Acute Care Hospitals,Proprietary,Yes
399,050245,ARROWHEAD REGIONAL MEDICAL CENTER,400 NORTH PEPPER AVENUE,34.07194,-117.35283,COLTON,CA,92324,SAN BERNARDINO,9095801000,Acute Care Hospitals,Government - Local,Yes
400,050248,NATIVIDAD MEDICAL CENTER,1441 CONSTITUTION BOULEVARD,36.69725,-121.62885,SALINAS,CA,93906,MONTEREY,8317554195,Acute Care Hospitals,Government - Hospital District or Authority,Yes
401,050254,MARSHALL MEDICAL CENTER (1-RH),1100 MARSHALL WAY,38.72455,-120.79115,PLACERVILLE,CA,95667,EL DORADO,5306221441,Acute Care Hospitals,Voluntary non-profit - Other,Yes
402,050257,GOOD SAMARITAN HOSPITAL,901 OLIVE DRIVE,35.41155,-119.03942,BAKERSFIELD,CA,93308,KERN,6613994461,Acute Care Hospitals,Proprietary,No
403,05025F,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFORNIA HEALTHCARE SYSTEM),2615 E. CLINTON AVENUE,36.77227,-119.78011,FRESNO                        ,CA,93703,,5592285338,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes
404,050261,SIERRA VIEW DISTRICT HOSPITAL,465 W PUTNAM AVE,36.06872,-119.02682,PORTERVILLE,CA,93257,TULARE,5597841110,Acute Care Hospitals,Government - Hospital District or Authority,Yes
405,050262,RONALD REAGAN UCLA MEDICAL CENTER,757 WESTWOOD PLAZA,34.06617,-118.44562,LOS ANGELES,CA,90095,LOS ANGELES,3108256301,Acute Care Hospitals,Government - State,Yes
406,050272,REDLANDS COMMUNITY HOSPITAL,350 TERRACINA BLVD,34.03702,-117.20559,REDLANDS,CA,92373,SAN BERNARDINO,9093355500,Acute Care Hospitals,Government - Federal,Yes
407,050276,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVE,38.00635,-122.13093,MARTINEZ,CA,94553,CONTRA COSTA,9253705000,Acute Care Hospitals,Government - Local,Yes
408,050277,PACIFIC HOSPITAL OF LONG BEACH,2776 PACIFIC AVE,33.8073,-118.19317,LONG BEACH,CA,90806,LOS ANGELES,5625951911,Acute Care Hospitals,Voluntary non-profit - Private,Yes
409,050278,PROVIDENCE HOLY CROSS MEDICAL CENTER,15031 RINALDI ST,34.28011,-118.46075,MISSION HILLS,CA,91346,LOS ANGELES,8183658051,Acute Care Hospitals,Voluntary non-profit - Church,Yes
410,050279,HI-DESERT MEDICAL CENTER,6601 WHITE FEATHER ROAD,34.13239,-116.27509,JOSHUA TREE,CA,92252,SAN BERNARDINO,7603666285,Acute Care Hospitals,Government - Hospital District or Authority,Yes
411,05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,33.77538,-118.12,LONG BEACH                    ,CA,90822,LOS ANGELES,5628268000,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes
412,050280,MERCY MEDICAL CENTER REDDING,"2175 ROSALINE AVE, CLAIRMONT HGTS",40.57194,-122.39601,REDDING,CA,96001,SHASTA,5302256102,Acute Care Hospitals,Voluntary non-profit - Church,Yes
413,050281,ALHAMBRA HOSPITAL MEDICAL CENTER,100 S RAYMOND AVE,34.09052,-118.1441,ALHAMBRA,CA,91801,LOS ANGELES,6265701606,Acute Care Hospitals,Proprietary,Yes
414,050283,VALLEYCARE MEDICAL CENTER,5555 WEST LAS POSITAS BOULEVARD,37.69401,-121.88068,PLEASANTON,CA,94588,ALAMEDA,9254477000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
415,050289,SETON MEDICAL CENTER,1900 SULLIVAN AVENUE,37.6793,-122.47439,DALY CITY,CA,94015,SAN MATEO,6509924000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
416,050290,SAINT JOHN'S HEALTH CENTER,2121 SANTA MONICA BLVD,34.0298,-118.47902,SANTA MONICA,CA,90404,LOS ANGELES,3108295511,Acute Care Hospitals,Voluntary non-profit - Church,Yes
417,050291,SUTTER MEDICAL CENTER OF SANTA ROSA,3325 CHANATE RD,38.46966,-122.70765,SANTA ROSA,CA,95404,SONOMA,7075764000,Acute Care Hospitals,Government - Local,Yes
418,050292,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,26520 CACTUS AVENUE,33.91011,-117.19538,MORENO VALLEY,CA,92555,RIVERSIDE,9514864000,Acute Care Hospitals,Proprietary,Yes
419,050295,MERCY HOSPITAL,2215 TRUXTUN AVENUE,35.3733,-119.0276,BAKERSFIELD,CA,93301,KERN,6616325000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
420,050296,HAZEL HAWKINS MEMORIAL HOSPITAL,911 SUNSET DRIVE,36.83509,-121.38624,HOLLISTER,CA,95023,SAN BENITO,8316375711,Acute Care Hospitals,Government - Hospital District or Authority,Yes
421,050298,BARSTOW COMMUNITY HOSPITAL,555 SOUTH SEVENTH AVENUE,34.89424,-117.01883,BARSTOW,CA,92311,SAN BERNARDINO,7602561761,Acute Care Hospitals,Proprietary,Yes
422,050300,ST MARY MEDICAL CENTER,18300 HIGHWAY 18,34.54115,-117.26537,APPLE VALLEY,CA,92307,SAN BERNARDINO,7602422311,Acute Care Hospitals,Voluntary non-profit - Private,Yes
423,050301,UKIAH VALLEY MEDICAL CENTER/HOSPITAL D,275 HOSPITAL DRIVE,39.15301,-123.20326,UKIAH,CA,95482,MENDOCINO,7074623111,Acute Care Hospitals,Voluntary non-profit - Church,Yes
424,050305,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,2450 ASHBY AVE,37.85588,-122.25773,BERKELEY,CA,94705,ALAMEDA,5102044444,Acute Care Hospitals,Voluntary non-profit - Other,Yes
425,050308,EL CAMINO HOSPITAL,2500 GRANT ROAD,37.37027,-122.08271,MOUNTAIN VIEW,CA,94040,SANTA CLARA,6509407000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
426,050309,SUTTER ROSEVILLE MEDICAL CENTER,ONE MEDICAL PLAZA,38.76517,-121.24985,ROSEVILLE,CA,95661,PLACER,9167811000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
427,05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,38.57243,-121.29645,MATHER                        ,CA,95655,SACRAMENTO,8003828387,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes
428,050313,SUTTER TRACY COMMUNITY HOSPITAL,1420 N TRACY BLVD,37.74388,-121.43455,TRACY,CA,95376,SAN JOAQUIN,2098351500,Acute Care Hospitals,Voluntary non-profit - Private,Yes
429,050315,KERN MEDICAL CENTER,1700 MOUNT VERNON AVENUE,35.37988,-118.96755,BAKERSFIELD,CA,93306,KERN,6613262000,Acute Care Hospitals,Government - Local,Yes
430,05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,37.40491,-122.1404,PALO ALTO                     ,CA,94304,SANTA CLARA,6508583939,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes
431,050320,ALAMEDA COUNTY MEDICAL CENTER,1411 E 31ST ST,37.79928,-122.23138,OAKLAND,CA,94602,ALAMEDA,4154374800,Acute Care Hospitals,Government - Local,Yes
432,050324,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,9888 GENESEE AVENUE,32.8849,-117.22352,LA JOLLA,CA,92037,SAN DIEGO,8586264123,Acute Care Hospitals,Voluntary non-profit - Other,Yes
433,050327,LOMA LINDA UNIVERSITY MEDICAL CENTER,11234 ANDERSON ST,34.04931,-117.26112,LOMA LINDA,CA,92354,SAN BERNARDINO,9095584000,Acute Care Hospitals,Government - Federal,Yes
434,050329,CORONA REGIONAL MEDICAL CENTER,800 SOUTH MAIN STREET,33.87302,-117.56704,CORONA,CA,92882,RIVERSIDE,9517374343,Acute Care Hospitals,Proprietary,Yes
435,050334,SALINAS VALLEY MEMORIAL HOSPITAL,450 EAST ROMIE LANE,36.65973,-121.64639,SALINAS,CA,93901,MONTEREY,8317574333,Acute Care Hospitals,Voluntary non-profit - Other,Yes
436,050335,SONORA REGIONAL MEDICAL CENTER,1000 GREENLEY ROAD,37.97563,-120.36892,SONORA,CA,95370,TUOLUMNE,2095323161,Acute Care Hospitals,Voluntary non-profit - Church,Yes
437,050336,LODI MEMORIAL HOSPITAL,975 S FAIRMONT AVENUE,38.12164,-121.28627,LODI,CA,95240,SAN JOAQUIN,2093343411,Acute Care Hospitals,Voluntary non-profit - Other,Yes
438,050342,PIONEERS MEMORIAL HEALTHCARE DISTRICT,207 WEST LEGION ROAD,32.95994,-115.55296,BRAWLEY,CA,92227,IMPERIAL,7603513333,Acute Care Hospitals,Government - Hospital District or Authority,Yes
439,050348,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER,101 CITY DRIVE SOUTH,33.78812,-117.88886,ORANGE,CA,92868,ORANGE,7144566112,Acute Care Hospitals,Government - Local,Yes
440,050349,CORCORAN DISTRICT HOSPITAL,1310 HANNA AVE,36.09973,-119.56416,CORCORAN,CA,93212,KINGS,5599925051,Acute Care Hospitals,Government - Hospital District or Authority,Yes
441,050350,BEVERLY HOSPITAL,309 W BEVERLY BLVD,34.0155,-118.10087,MONTEBELLO,CA,90640,LOS ANGELES,3237261222,Acute Care Hospitals,Voluntary non-profit - Private,Yes
442,050351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,33.81164,-118.34363,TORRANCE,CA,90509,LOS ANGELES,3103259110,Acute Care Hospitals,Voluntary non-profit - Other,Yes
443,050352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,38.91208,-119.99758,SOUTH LAKE TAHOE,CA,96158,EL DORADO,5305413420,Acute Care Hospitals,Voluntary non-profit - Private,Yes
444,050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,33.83808,-118.35675,TORRANCE,CA,90503,LOS ANGELES,3105407676,Acute Care Hospitals,Voluntary non-profit - Church,Yes
445,050357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,34.43338,-119.81005,SANTA BARBARA,CA,93111,SANTA BARBARA,8056816446,Acute Care Hospitals,Voluntary non-profit - Other,Yes
446,050359,TULARE REGIONAL MEDICAL CENTER,869 CHERRY AVENUE,36.22145,-119.33873,TULARE,CA,93274,TULARE,5596880821,Acute Care Hospitals,Government - Hospital District or Authority,Yes
447,050360,MARIN GENERAL HOSPITAL,"250 BON AIR ROAD, PO BOX 8010",37.94861,-122.53689,GREENBRAE,CA,94904,MARIN,4159257900,Acute Care Hospitals,Government - Local,Yes
448,050367,NORTHBAY MEDICAL CENTER,1200 B  GALE WILSON BLVD,38.2614,-122.04657,FAIRFIELD,CA,94533,SOLANO,7076465000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
449,050373,LAC+USC MEDICAL CENTER,1200 N STATE ST,34.06043,-118.20888,LOS ANGELES,CA,90033,ORANGE,3232262800,Acute Care Hospitals,Government - Local,Yes
450,050376,LAC/HARBOR-UCLA MED CENTER,1000 W CARSON ST,33.82979,-118.29472,TORRANCE,CA,90509,LOS ANGELES,3102222101,Acute Care Hospitals,Government - Local,Yes
451,050378,PACIFICA HOSPITAL OF THE VALLEY,9449 SAN FERNANDO RD,34.23996,-118.39608,SUN VALLEY,CA,91352,LOS ANGELES,8187673310,Acute Care Hospitals,Proprietary,Yes
452,050380,GOOD SAMARITAN HOSPITAL,2425 SAMARITAN DRIVE,37.25109,-121.94649,SAN JOSE,CA,95124,SANTA CLARA,4085592011,Acute Care Hospitals,Proprietary,Yes
453,050382,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS,210 W  SAN BERNARDINO ROAD,34.08833,-117.89353,COVINA,CA,91723,LOS ANGELES,6268142468,Acute Care Hospitals,Voluntary non-profit - Other,Yes
454,050385,PALM DRIVE HOSPITAL,501 PETALUMA AVE,38.39651,-122.82003,SEBASTOPOL,CA,95472,SONOMA,7078238511,Acute Care Hospitals,Voluntary non-profit - Other,Yes
455,050390,HEMET VALLEY MEDICAL CENTER,1117 EAST DEVONSHIRE,33.75121,-116.96062,HEMET,CA,92543,RIVERSIDE,9516522811,Acute Care Hospitals,Government - Hospital District or Authority,Yes
456,050393,DOWNEY REGIONAL MEDICAL CENTER,11500 BROOKSHIRE AVENUE,33.93428,-118.13129,DOWNEY,CA,90241,LOS ANGELES,5269045000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
457,050394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,34.27503,-119.2582,VENTURA,CA,93003,VENTURA,8056525011,Acute Care Hospitals,Government - Federal,Yes
458,050396,SANTA BARBARA COTTAGE HOSPITAL,400 WEST PUEBLO,34.42958,-119.72325,SANTA BARBARA,CA,93102,SANTA BARBARA,8056827111,Acute Care Hospitals,Voluntary non-profit - Private,Yes
459,050397,COALINGA REGIONAL MEDICAL CENTER,1191 PHELPS AVENUE,36.15246,-120.34119,COALINGA,CA,93210,FRESNO,5599356400,Acute Care Hospitals,Government - Hospital District or Authority,Yes
460,050407,CHINESE HOSPITAL,845 JACKSON ST,37.79571,-122.40924,SAN FRANCISCO,CA,94133,SAN FRANCISCO,4159822400,Acute Care Hospitals,Voluntary non-profit - Other,Yes
461,050411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,33.78714,-118.29677,HARBOR CITY,CA,90710,LOS ANGELES,3105176441,Acute Care Hospitals,Voluntary non-profit - Other,Yes
462,050414,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DRIVE,38.67072,-121.14569,FOLSOM,CA,95630,SACRAMENTO,9169837400,Acute Care Hospitals,Voluntary non-profit - Private,Yes
463,050417,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,41.77455,-124.19411,CRESCENT CITY,CA,95531,DEL NORTE,7074648860,Acute Care Hospitals,Government - Hospital District or Authority,Yes
464,050423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,33.6125,-114.59522,BLYTHE,CA,92225,RIVERSIDE,7609224115,Acute Care Hospitals,Government - Hospital District or Authority,Yes
465,050424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,32.89716,-117.24232,LA JOLLA,CA,92037,SAN DIEGO,8585543600,Acute Care Hospitals,Voluntary non-profit - Private,No
466,050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,38.60206,-121.3925,SACRAMENTO,CA,95825,SACRAMENTO,9169735000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
467,050426,WEST ANAHEIM MEDICAL CENTER,3033 W ORANGE AVENUE,33.82574,-117.99591,ANAHEIM,CA,92804,ORANGE,7148273000,Acute Care Hospitals,Proprietary,Yes
468,050434,COLUSA REGIONAL MEDICAL CENTER,199 EAST WEBSTER ST,39.2067,-122.00024,COLUSA,CA,95932,COLUSA,5304585821,Acute Care Hospitals,Voluntary non-profit - Other,Yes
469,050435,FALLBROOK HOSPITAL,624 E ELDER ST,33.38078,-117.24406,FALLBROOK,CA,92028,SAN DIEGO,7607281191,Acute Care Hospitals,Government - Hospital District or Authority,Yes
470,050438,HUNTINGTON MEMORIAL HOSPITAL,100 W  CALIFORNIA BLVD,34.13384,-118.15196,PASADENA,CA,91109,LOS ANGELES,6263975000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
471,050441,STANFORD HOSPITAL,300 PASTEUR DRIVE,37.43331,-122.17587,STANFORD,CA,94305,SANTA CLARA,6507235708,Acute Care Hospitals,Voluntary non-profit - Private,Yes
472,050444,MERCY MEDICAL CENTER,333 MERCY AVENUE,37.3402,-120.46662,MERCED,CA,95340,MERCED,2095645000,Acute Care Hospitals,Government - Local,Yes
473,050448,RIDGECREST REGIONAL HOSPITAL,1081 NORTH CHINA LAKE BLVD,35.641,-117.67108,RIDGECREST,CA,93555,KERN,7604463551,Acute Care Hospitals,Voluntary non-profit - Private,Yes
474,050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",37.76338,-122.45831,SAN FRANCISCO,CA,94143,SAN FRANCISCO,4153532733,Acute Care Hospitals,Voluntary non-profit - Other,Yes
475,050455,SAN JOAQUIN COMMUNITY HOSPITAL,2615 CHESTER AVENUE,35.38319,-119.01992,BAKERSFIELD,CA,93301,KERN,6613953000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
476,050457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,37.77423,-122.45456,SAN FRANCISCO,CA,94117,SAN FRANCISCO,4156681000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
477,050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,37.66555,-120.99692,MODESTO,CA,95350,STANISLAUS,2095781211,Acute Care Hospitals,Proprietary,Yes
478,050468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,33.89258,-118.29493,GARDENA,CA,90247,LOS ANGELES,3105324200,Acute Care Hospitals,Proprietary,Yes
479,050471,GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,34.05467,-118.26554,LOS ANGELES,CA,90017,LOS ANGELES,2139772121,Acute Care Hospitals,Proprietary,Yes
480,050481,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,34.20311,-118.62943,WEST HILLS,CA,91307,LOS ANGELES,8186764100,Acute Care Hospitals,Proprietary,Yes
481,050485,LONG BEACH MEMORIAL MEDICAL CENTER,2801 ATLANTIC AVE,33.80808,-118.18647,LONG BEACH,CA,90806,LOS ANGELES,5629332000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
482,050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,37.6973,-122.08661,CASTRO VALLEY,CA,94546,ALAMEDA,5105371234,Acute Care Hospitals,Voluntary non-profit - Other,Yes
483,050492,CLOVIS COMMUNITY MEDICAL CENTER,2755 HERNDON AVE,36.83913,-119.66109,CLOVIS,CA,93611,FRESNO,5593244000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
484,050496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST ST,37.98254,-122.03303,CONCORD,CA,94520,CONTRA COSTA,9256742002,Acute Care Hospitals,Voluntary non-profit - Private,Yes
485,050498,SUTTER AUBURN FAITH HOSPITAL,11815 EDUCATION STREET,38.94444,-121.10042,AUBURN,CA,95603,PLACER,5308884500,Acute Care Hospitals,Voluntary non-profit - Other,Yes
486,050502,SAINT VINCENT MEDICAL CENTER,2131 W 3RD ST,34.06313,-118.27339,LOS ANGELES,CA,90057,LOS ANGELES,2134847111,Acute Care Hospitals,Voluntary non-profit - Church,Yes
487,050503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,354 SANTA FE DRIVE,33.03621,-117.28393,ENCINITAS,CA,92024,SAN DIEGO,7607536501,Acute Care Hospitals,Voluntary non-profit - Private,Yes
488,050506,SIERRA VISTA REGIONAL MEDICAL CENTER,1010 MURRAY ST,35.29217,-120.66623,SAN LUIS OBISPO,CA,93405,SAN LUIS OBISPO,8505467600,Acute Care Hospitals,Proprietary,Yes
489,050510,KAISER FOUNDATION HOSPITAL,99 MONTECILLO RD,38.00452,-122.55398,SAN RAFAEL,CA,94903,MARIN,4154442000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
490,050512,KAISER FOUNDATION HOSPITAL FREMONT/HAYWARD,27400 HESPERIAN BLVD,37.63043,-122.0954,HAYWARD,CA,94545,ALAMEDA,5107844000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
491,050515,KAISER FOUNDATION HOSPITAL - SAN DIEGO,4647 ZION AVE,32.79296,-117.09458,SAN DIEGO,CA,92120,SAN DIEGO,6195285000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
492,050516,MERCY SAN JUAN MEDICAL CENTER,6501 COYLE AVE,38.66918,-121.31339,CARMICHAEL,CA,95608,SACRAMENTO,9165375000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
493,050517,VICTOR VALLEY COMMUNITY HOSPITAL,15248 11TH ST,34.52815,-117.29378,VICTORVILLE,CA,92392,SAN BERNARDINO,7602458691,Acute Care Hospitals,Voluntary non-profit - Other,Yes
494,050523,SUTTER DELTA MEDICAL CENTER,3901 LONE TREE WAY,37.982295,-121.804681,ANTIOCH,CA,94509,CONTRA COSTA,9257797200,Acute Care Hospitals,Voluntary non-profit - Private,Yes
495,050526,HUNTINGTON BEACH HOSPITAL,17772 BEACH BLVD,33.70312,-117.98793,HUNTINGTON BEACH,CA,92647,ORANGE,7148435000,Acute Care Hospitals,Proprietary,Yes
496,050528,MEMORIAL HOSPITAL LOS BANOS,520 WEST I ST,37.06344,-120.85938,LOS BANOS,CA,93635,MERCED,2098260591,Acute Care Hospitals,Voluntary non-profit - Other,Yes
497,050531,BELLFLOWER MEDICAL CENTER,9542 E ARTESIA BLVD,33.87408,-118.12945,BELLFLOWER,CA,90706,LOS ANGELES,5629258355,Acute Care Hospitals,Proprietary,Yes
498,050534,"JOHN F KENNEDY MEMORIAL HOSPITAL, INC",47-111 MONROE STREET,33.70745,-116.23387,INDIO,CA,92201,RIVERSIDE,7603476191,Acute Care Hospitals,Proprietary,Yes
499,050537,SUTTER DAVIS HOSPITAL,2000 SUTTER PLACE,38.56285,-121.77132,DAVIS,CA,95616,YOLO,5307566440,Acute Care Hospitals,Proprietary,Yes
500,050541,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1150 VETERANS BOULEVARD,37.48945,-122.22274,REDWOOD CITY,CA,94063,SAN MATEO,6502992000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
501,050543,COLLEGE HOSPITAL COSTA MESA,301 VICTORIA STREET,33.65215,-117.91201,COSTA MESA,CA,92627,ORANGE,9496422734,Acute Care Hospitals,Proprietary,No
502,050547,SONOMA DEVELOPMENTAL CENTER,P O BOX 1493,38.34666,-122.51452,ELDRIDGE,CA,95431,SONOMA,7079386393,Acute Care Hospitals,Government - Federal,Yes
503,050549,LOS ROBLES HOSPITAL & MEDICAL CENTER,215 W JANSS RD,34.20708,-118.88269,THOUSAND OAKS,CA,91360,VENTURA,8054972727,Acute Care Hospitals,Proprietary,Yes
504,050551,LOS ALAMITOS MEDICAL CENTER,3751 KATELLA AVENUE,33.80384,-118.06685,LOS ALAMITOS,CA,90720,ORANGE,5627993220,Acute Care Hospitals,Proprietary,Yes
505,050552,MOTION PICTURE & TELEVISION HOSPITAL,23388 MULHOLLAND DRIVE,34.157,-118.63542,WOODLAND HILLS,CA,91364,LOS ANGELES,8188761888,Acute Care Hospitals,Voluntary non-profit - Other,No
506,050557,MEMORIAL  MEDICAL CENTER,1700 COFFEE RD,37.6688,-120.97336,MODESTO,CA,95355,STANISLAUS,2095264500,Acute Care Hospitals,Voluntary non-profit - Other,Yes
507,050561,KAISER FOUNDATION HOSPITAL - WEST LA,6041 CADILLAC AVE,34.03866,-118.37636,LOS ANGELES,CA,90034,LOS ANGELES,2138572201,Acute Care Hospitals,Voluntary non-profit - Private,Yes
508,050567,MISSION HOSPITAL REGIONAL MED CENTER,27700 MEDICAL CENTER RD,33.56052,-117.66627,MISSION VIEJO,CA,92691,ORANGE,9493641400,Acute Care Hospitals,Proprietary,Yes
509,050568,MADERA COMMUNITY HOSPITAL,1250 E ALMOND AVE,36.94542,-120.04522,MADERA,CA,93637,MADERA,5596755555,Acute Care Hospitals,Voluntary non-profit - Other,Yes
510,050570,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,17100 EUCLID STREET,33.71442,-117.93466,FOUNTAIN VALLEY,CA,92708,ORANGE,7149667200,Acute Care Hospitals,Proprietary,Yes
511,050573,EISENHOWER MEDICAL CENTER,39-000 BOB HOPE DRIVE,33.77454,-116.40675,RANCHO MIRAGE,CA,92270,RIVERSIDE,7603403911,Acute Care Hospitals,Proprietary,Yes
512,050575,TRI-CITY REGIONAL MEDICAL CENTER,21530 S PIONEER BLVD,33.83377,-118.08181,HAWAIIAN GARDENS,CA,90716,LOS ANGELES,5628600401,Acute Care Hospitals,Government - Hospital District or Authority,Yes
513,050580,LA PALMA INTERCOMMUNITY HOSPITAL,7901 WALKER STREET,33.84709,-118.03816,LA PALMA,CA,90623,ORANGE,7146707400,Acute Care Hospitals,Proprietary,Yes
514,050581,LAKEWOOD REGIONAL MEDICAL CENTER,3700 E SOUTH ST,33.85973,-118.14977,LAKEWOOD,CA,90712,LOS ANGELES,5626026751,Acute Care Hospitals,Proprietary,Yes
515,050586,CHINO VALLEY MEDICAL CENTER,5451 WALNUT AVE,34.02599,-117.68602,CHINO,CA,91710,SAN BERNARDINO,9096276111,Acute Care Hospitals,Proprietary,Yes
516,050588,SAN DIMAS COMMUNITY HOSPITAL,1350 W COVINA BLVD,34.09806,-117.83457,SAN DIMAS,CA,91773,LOS ANGELES,9095996811,Acute Care Hospitals,Proprietary,Yes
517,050589,PLACENTIA LINDA HOSPITAL,1301 N ROSE DRIVE,33.88663,-117.84329,PLACENTIA,CA,92870,ORANGE,7149932000,Acute Care Hospitals,Proprietary,Yes
518,050590,METHODIST HOSPITAL OF SACRAMENTO,7500 HOSPITAL DRIVE,38.46361,-121.41595,SACRAMENTO,CA,95823,SACRAMENTO,9164236010,Acute Care Hospitals,Voluntary non-profit - Other,Yes
519,050597,FOOTHILL PRESBYTERIAN HOSPITAL,250 S GRAND AVE,34.13327,-117.87125,GLENDORA,CA,91740,LOS ANGELES,6269638411,Acute Care Hospitals,Voluntary non-profit - Private,Yes
520,050599,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,2315 STOCKTON BOULEVARD,38.55433,-121.45752,SACRAMENTO,CA,95817,SACRAMENTO,9167342011,Acute Care Hospitals,Voluntary non-profit - Other,Yes
521,050603,SADDLEBACK MEMORIAL MEDICAL CENTER,24451 HEALTH CENTER DRIVE,33.60889,-117.70951,LAGUNA HILLS,CA,92653,ORANGE,9498374500,Acute Care Hospitals,Voluntary non-profit - Private,Yes
522,050604,KAISER FOUNDATION HOSPITAL-SAN JOSE,250 HOSPITAL PARKWAY,37.23977,-121.7997,SAN JOSE,CA,95119,SANTA CLARA,4089727000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
523,050608,DELANO REGIONAL MEDICAL CENTER,1401 GARCES HIGHWAY,35.76157,-119.23882,DELANO,CA,93215,KERN,6617254800,Acute Care Hospitals,Proprietary,Yes
524,050609,KAISER FOUNDATION HOSPITAL ANAHEIM,441 N LAKEVIEW AVENUE,33.8535,-117.81722,ANAHEIM,CA,92807,ORANGE,7142794000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
